,year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead,hum>average,attend_inc,attend_thousands
790,2012,New York Yankees,AUG,28,29730,Tuesday,Toronto Blue Jays,83,Clear,Night,NO,NO,NO,NO,YES,-343,30
791,2012,New York Yankees,AUG,29,32207,Wednesday,Toronto Blue Jays,76,Clear,Day,NO,NO,NO,NO,YES,2477,32
792,2012,New York Yankees,AUG,31,30346,Friday,Baltimore Orioles,87,Clear,Night,NO,NO,NO,NO,NO,-1861,30
793,2012,New York Yankees,SEP,1,32285,Saturday,Baltimore Orioles,88,Cloudy,Day,NO,NO,NO,NO,YES,1939,32
794,2012,New York Yankees,SEP,2,32551,Sunday,Baltimore Orioles,80,Cloudy,Day,NO,NO,NO,NO,YES,266,33
795,2012,New York Yankees,SEP,14,31640,Friday,Tampa Bay Rays,71,Cloudy,Night,NO,NO,NO,NO,YES,-911,32
796,2012,New York Yankees,SEP,15,32799,Saturday,Tampa Bay Rays,72,Cloudy,Day,NO,NO,NO,NO,NO,1159,33
797,2012,New York Yankees,SEP,16,30442,Sunday,Tampa Bay Rays,72,Cloudy,Day,NO,NO,NO,NO,YES,-2357,30
798,2012,New York Yankees,SEP,19,27901,Wednesday,Toronto Blue Jays,67,Cloudy,Day,NO,NO,NO,NO,YES,-2541,28
807,2012,Oakland Athletics,APR,6,24547,Friday,Seattle Mariners,55,Clear,Night,NO,NO,NO,NO,,,25
808,2012,Oakland Athletics,APR,7,11628,Saturday,Seattle Mariners,59,Cloudy,Day,NO,NO,NO,NO,YES,-12919,12
809,2012,Oakland Athletics,APR,9,7038,Monday,Kansas City Royals,55,Cloudy,Day,NO,NO,NO,NO,NO,-4590,7
810,2012,Oakland Athletics,APR,10,7469,Tuesday,Kansas City Royals,55,Rainy,Night,NO,NO,NO,NO,NO,431,7
811,2012,Oakland Athletics,APR,11,8673,Wednesday,Kansas City Royals,59,Cloudy,Day,NO,NO,NO,NO,YES,1204,9
812,2012,Oakland Athletics,APR,20,10038,Friday,Cleveland Indians,67,Clear,Night,NO,NO,NO,NO,YES,1365,10
813,2012,Oakland Athletics,APR,21,17681,Saturday,Cleveland Indians,75,Clear,Day,NO,NO,NO,YES,,7643,18
814,2012,Oakland Athletics,APR,22,16834,Sunday,Cleveland Indians,64,Clear,Day,NO,NO,NO,NO,YES,-847,17
815,2012,Oakland Athletics,APR,23,7402,Monday,Chicago White Sox,60,Cloudy,Night,NO,NO,NO,NO,YES,-9432,7
816,2012,Oakland Athletics,APR,24,7829,Tuesday,Chicago White Sox,62,Cloudy,Night,NO,NO,NO,NO,YES,427,8
817,2012,Oakland Athletics,APR,25,9122,Wednesday,Chicago White Sox,63,Cloudy,Day,NO,NO,NO,NO,YES,1293,9
818,2012,Oakland Athletics,MAY,8,7549,Tuesday,Toronto Blue Jays,65,Clear,Night,NO,NO,NO,NO,NO,-1573,8
819,2012,Oakland Athletics,MAY,9,10370,Wednesday,Toronto Blue Jays,63,Clear,Day,NO,NO,NO,NO,YES,2821,10
820,2012,Oakland Athletics,MAY,10,8059,Thursday,Detroit Tigers,70,Clear,Night,NO,NO,NO,NO,YES,-2311,8
821,2012,Oakland Athletics,MAY,11,18705,Friday,Detroit Tigers,65,Clear,Night,NO,NO,NO,NO,YES,10646,19
822,2012,Oakland Athletics,MAY,12,14054,Saturday,Detroit Tigers,66,Clear,Night,YES,NO,NO,NO,NO,-4651,14
823,2012,Oakland Athletics,MAY,13,12003,Sunday,Detroit Tigers,64,Cloudy,Day,NO,NO,NO,NO,,-2051,12
824,2012,Oakland Athletics,MAY,21,7904,Monday,Los Angeles Angels,59,Cloudy,Night,NO,NO,NO,NO,YES,-4099,8
825,2012,Oakland Athletics,MAY,22,9026,Tuesday,Los Angeles Angels,63,Clear,Night,NO,NO,NO,NO,NO,1122,9
826,2012,Oakland Athletics,MAY,23,16532,Wednesday,Los Angeles Angels,65,Clear,Day,NO,NO,NO,NO,YES,7506,17
827,2012,Oakland Athletics,MAY,25,23491,Friday,New York Yankees,59,Cloudy,Night,NO,NO,YES,NO,NO,6959,23
828,2012,Oakland Athletics,MAY,26,18978,Saturday,New York Yankees,59,Cloudy,Day,NO,NO,NO,NO,YES,-4513,19
829,2012,Oakland Athletics,MAY,27,17555,Sunday,New York Yankees,56,Cloudy,Day,NO,NO,NO,NO,NO,-1423,18
830,2012,Oakland Athletics,JUN,4,7084,Monday,Texas Rangers,58,Cloudy,Night,NO,NO,NO,NO,YES,-10471,7
831,2012,Oakland Athletics,JUN,5,8303,Tuesday,Texas Rangers,62,Cloudy,Night,NO,NO,NO,NO,NO,1219,8
832,2012,Oakland Athletics,JUN,6,10531,Wednesday,Texas Rangers,61,Clear,Night,NO,NO,NO,NO,NO,2228,11
833,2012,Oakland Athletics,JUN,7,10345,Thursday,Texas Rangers,64,Clear,Day,NO,NO,NO,NO,YES,-186,10
834,2012,Oakland Athletics,JUN,15,17170,Friday,San Diego Padres,67,Cloudy,Night,NO,NO,YES,NO,NO,6825,17
835,2012,Oakland Athletics,JUN,16,11994,Saturday,San Diego Padres,85,Clear,Day,NO,NO,NO,NO,YES,-5176,12
836,2012,Oakland Athletics,JUN,17,15142,Sunday,San Diego Padres,68,Clear,Day,NO,NO,NO,NO,YES,3148,15
837,2012,Oakland Athletics,JUN,19,14171,Tuesday,Los Angeles Dodgers,67,Clear,Night,NO,NO,NO,NO,YES,-971,14
838,2012,Oakland Athletics,JUN,20,17768,Wednesday,Los Angeles Dodgers,65,Clear,Night,NO,NO,NO,NO,,3597,18
839,2012,Oakland Athletics,JUN,21,16336,Thursday,Los Angeles Dodgers,55,Cloudy,Day,NO,NO,NO,NO,YES,-1432,16
840,2012,Oakland Athletics,JUN,22,24547,Friday,San Francisco Giants,61,Cloudy,Night,NO,NO,NO,NO,NO,8211,25
841,2012,Oakland Athletics,JUN,23,25247,Saturday,San Francisco Giants,63,Cloudy,Night,NO,NO,NO,NO,YES,700,25
842,2012,Oakland Athletics,JUN,24,25247,Sunday,San Francisco Giants,65,Cloudy,Day,NO,NO,NO,NO,NO,0,25
843,2012,Oakland Athletics,JUL,2,12204,Monday,Boston Red Sox,63,Clear,Night,NO,NO,NO,NO,NO,-13043,12
844,2012,Oakland Athletics,JUL,3,24547,Tuesday,Boston Red Sox,65,Clear,Night,NO,NO,YES,NO,,12343,25
845,2012,Oakland Athletics,JUL,4,19768,Wednesday,Boston Red Sox,66,Clear,Day,YES,NO,NO,NO,NO,-4779,20
846,2012,Oakland Athletics,JUL,6,7573,Friday,Seattle Mariners,66,Clear,Night,NO,NO,NO,NO,YES,-12195,8
847,2012,Oakland Athletics,JUL,7,11295,Saturday,Seattle Mariners,66,Clear,Night,NO,NO,NO,NO,YES,3722,11
848,2012,Oakland Athletics,JUL,8,14052,Sunday,Seattle Mariners,61,Cloudy,Day,YES,NO,NO,NO,YES,2757,14
849,2012,Oakland Athletics,JUL,17,10580,Tuesday,Texas Rangers,63,Clear,Night,NO,NO,NO,NO,YES,-3472,11
850,2012,Oakland Athletics,JUL,18,14174,Wednesday,Texas Rangers,63,Clear,Day,NO,NO,NO,NO,YES,3594,14
851,2012,Oakland Athletics,JUL,19,16367,Thursday,New York Yankees,65,Clear,Night,NO,NO,NO,NO,NO,2193,16
852,2012,Oakland Athletics,JUL,20,16904,Friday,New York Yankees,70,Clear,Night,NO,NO,NO,NO,NO,537,17
853,2012,Oakland Athletics,JUL,21,19699,Saturday,New York Yankees,72,Clear,Night,NO,NO,NO,NO,YES,2795,20
854,2012,Oakland Athletics,JUL,22,21329,Sunday,New York Yankees,70,Clear,Day,NO,NO,NO,NO,,1630,21
855,2012,Oakland Athletics,JUL,30,8795,Monday,Tampa Bay Rays,72,Clear,Night,NO,NO,NO,NO,NO,-12534,9
856,2012,Oakland Athletics,JUL,31,11085,Tuesday,Tampa Bay Rays,65,Cloudy,Night,NO,NO,NO,NO,NO,2290,11
857,2012,Oakland Athletics,AUG,1,12713,Wednesday,Tampa Bay Rays,65,Clear,Day,NO,NO,NO,NO,YES,1628,13
858,2012,Oakland Athletics,AUG,2,7576,Thursday,Toronto Blue Jays,63,Cloudy,Night,NO,NO,NO,NO,NO,-5137,8
859,2012,Oakland Athletics,AUG,3,21118,Friday,Toronto Blue Jays,61,Cloudy,Night,NO,NO,YES,NO,NO,13542,21
860,2012,Oakland Athletics,AUG,4,11985,Saturday,Toronto Blue Jays,62,Cloudy,Day,NO,NO,NO,NO,NO,-9133,12
861,2012,Oakland Athletics,AUG,5,12816,Sunday,Toronto Blue Jays,63,Cloudy,Day,NO,NO,NO,NO,,831,13
862,2012,Oakland Athletics,AUG,6,9339,Monday,Los Angeles Angels,67,Clear,Night,NO,NO,NO,NO,NO,-3477,9
863,2012,Oakland Athletics,AUG,7,10821,Tuesday,Los Angeles Angels,67,Clear,Night,NO,NO,NO,NO,NO,1482,11
864,2012,Oakland Athletics,AUG,8,14805,Wednesday,Los Angeles Angels,70,Clear,Day,NO,NO,NO,NO,YES,3984,15
865,2012,Oakland Athletics,AUG,17,9777,Friday,Cleveland Indians,63,Cloudy,Night,NO,NO,NO,NO,NO,-5028,10
866,2012,Oakland Athletics,AUG,18,21092,Saturday,Cleveland Indians,65,Cloudy,Night,NO,NO,NO,YES,NO,11315,21
867,2012,Oakland Athletics,AUG,19,14091,Sunday,Cleveland Indians,63,Clear,Day,NO,YES,NO,NO,YES,-7001,14
868,2012,Oakland Athletics,AUG,20,7192,Monday,Minnesota Twins,61,Clear,Night,NO,NO,NO,NO,NO,-6899,7
869,2012,Oakland Athletics,AUG,21,9181,Tuesday,Minnesota Twins,62,Cloudy,Night,NO,NO,NO,NO,NO,1989,9
870,2012,Oakland Athletics,AUG,22,11660,Wednesday,Minnesota Twins,63,Cloudy,Day,NO,NO,NO,NO,YES,2479,12
871,2012,Oakland Athletics,AUG,31,14085,Friday,Boston Red Sox,59,Cloudy,Night,NO,NO,NO,NO,NO,2425,14
872,2012,Oakland Athletics,SEP,1,14220,Saturday,Boston Red Sox,63,Clear,Night,NO,NO,NO,NO,YES,135,14
873,2012,Oakland Athletics,SEP,2,17720,Sunday,Boston Red Sox,71,Clear,Day,NO,NO,NO,NO,YES,3500,18
874,2012,Oakland Athletics,SEP,3,14126,Monday,Los Angeles Angels,73,Clear,Day,NO,NO,NO,NO,YES,-3594,14
875,2012,Oakland Athletics,SEP,4,8182,Tuesday,Los Angeles Angels,61,Clear,Night,NO,NO,NO,NO,YES,-5944,8
876,2012,Oakland Athletics,SEP,5,10783,Wednesday,Los Angeles Angels,61,Cloudy,Day,NO,NO,NO,NO,NO,2601,11
877,2012,Oakland Athletics,SEP,14,24547,Friday,Baltimore Orioles,62,Cloudy,Night,NO,NO,YES,NO,YES,13764,25
886,2012,Seattle Mariners,APR,13,32218,Friday,Oakland Athletics,57,Cloudy,Night,NO,NO,NO,NO,NO,,32
887,2012,Seattle Mariners,APR,14,14750,Saturday,Oakland Athletics,60,Clear,Night,NO,NO,NO,NO,YES,-17468,15
888,2012,Seattle Mariners,APR,15,13755,Sunday,Oakland Athletics,52,Cloudy,Day,NO,NO,NO,NO,YES,-995,14
889,2012,Seattle Mariners,APR,17,8723,Tuesday,Cleveland Indians,50,Dome,Night,NO,NO,NO,NO,NO,-5032,9
890,2012,Seattle Mariners,APR,18,7940,Wednesday,Cleveland Indians,55,Clear,Night,NO,NO,NO,NO,NO,-783,8
891,2012,Seattle Mariners,APR,19,9059,Thursday,Cleveland Indians,55,Dome,Night,NO,NO,NO,NO,NO,1119,9
892,2012,Seattle Mariners,APR,20,13963,Friday,Chicago White Sox,54,Cloudy,Night,NO,NO,NO,YES,YES,4904,14
893,2012,Seattle Mariners,APR,21,15730,Saturday,Chicago White Sox,64,Clear,Day,NO,NO,NO,NO,YES,1767,16
894,2012,Seattle Mariners,APR,22,13982,Sunday,Chicago White Sox,61,Clear,Day,NO,NO,NO,NO,YES,-1748,14
895,2012,Seattle Mariners,MAY,4,15744,Friday,Minnesota Twins,50,Dome,Night,NO,NO,NO,NO,YES,1762,16
896,2012,Seattle Mariners,MAY,5,19906,Saturday,Minnesota Twins,56,Cloudy,Night,NO,YES,NO,NO,YES,4162,20
897,2012,Seattle Mariners,MAY,6,16739,Sunday,Minnesota Twins,56,Clear,Day,NO,NO,NO,NO,NO,-3167,17
898,2012,Seattle Mariners,MAY,7,10123,Monday,Detroit Tigers,67,Cloudy,Night,NO,NO,NO,NO,YES,-6616,10
899,2012,Seattle Mariners,MAY,8,9418,Tuesday,Detroit Tigers,57,Cloudy,Night,NO,NO,NO,NO,YES,-705,9
900,2012,Seattle Mariners,MAY,9,10958,Wednesday,Detroit Tigers,49,Cloudy,Night,NO,NO,NO,NO,NO,1540,11
901,2012,Seattle Mariners,MAY,21,13070,Monday,Texas Rangers,60,Cloudy,Night,NO,NO,NO,NO,YES,2112,13
902,2012,Seattle Mariners,MAY,22,10923,Tuesday,Texas Rangers,56,Cloudy,Night,NO,NO,NO,NO,YES,-2147,11
903,2012,Seattle Mariners,MAY,23,16168,Wednesday,Texas Rangers,55,Cloudy,Day,NO,NO,NO,NO,YES,5245,16
904,2012,Seattle Mariners,MAY,24,12634,Thursday,Los Angeles Angels,59,Cloudy,Night,NO,NO,NO,NO,,-3534,13
905,2012,Seattle Mariners,MAY,25,16462,Friday,Los Angeles Angels,69,Cloudy,Night,NO,NO,NO,YES,YES,3828,16
906,2012,Seattle Mariners,MAY,26,20638,Saturday,Los Angeles Angels,73,Cloudy,Night,NO,NO,NO,NO,NO,4176,21
907,2012,Seattle Mariners,MAY,27,17127,Sunday,Los Angeles Angels,60,Cloudy,Day,NO,NO,NO,NO,NO,-3511,17
908,2012,Seattle Mariners,JUN,8,15420,Friday,Los Angeles Dodgers,57,Dome,Night,NO,NO,NO,NO,NO,-1707,15
909,2012,Seattle Mariners,JUN,9,21201,Saturday,Los Angeles Dodgers,61,Dome,Night,NO,NO,NO,NO,NO,5781,21
910,2012,Seattle Mariners,JUN,10,24365,Sunday,Los Angeles Dodgers,59,Cloudy,Day,NO,NO,NO,NO,YES,3164,24
911,2012,Seattle Mariners,JUN,12,9159,Tuesday,San Diego Padres,66,Cloudy,Night,NO,NO,NO,NO,NO,-15206,9
912,2012,Seattle Mariners,JUN,13,9752,Wednesday,San Diego Padres,57,Cloudy,Night,NO,NO,NO,NO,NO,593,10
913,2012,Seattle Mariners,JUN,14,12114,Thursday,San Diego Padres,57,Cloudy,Night,NO,NO,NO,NO,YES,2362,12
914,2012,Seattle Mariners,JUN,15,20873,Friday,San Francisco Giants,66,Cloudy,Night,NO,NO,NO,YES,NO,8759,21
915,2012,Seattle Mariners,JUN,16,21412,Saturday,San Francisco Giants,67,Cloudy,Night,NO,NO,NO,NO,NO,539,21
916,2012,Seattle Mariners,JUN,17,28422,Sunday,San Francisco Giants,64,Cloudy,Day,YES,NO,NO,NO,NO,7010,28
917,2012,Seattle Mariners,JUN,25,11971,Monday,Oakland Athletics,62,Cloudy,Night,NO,NO,NO,NO,NO,-16451,12
918,2012,Seattle Mariners,JUN,26,8688,Tuesday,Oakland Athletics,60,Cloudy,Night,NO,NO,NO,NO,NO,-3283,9
919,2012,Seattle Mariners,JUN,27,12711,Wednesday,Oakland Athletics,61,Clear,Day,NO,NO,NO,NO,YES,4023,13
920,2012,Seattle Mariners,JUN,28,14484,Thursday,Boston Red Sox,69,Dome,Night,NO,NO,NO,NO,YES,1773,14
921,2012,Seattle Mariners,JUN,29,16166,Friday,Boston Red Sox,71,Cloudy,Night,NO,NO,NO,NO,YES,1682,16
922,2012,Seattle Mariners,JUN,30,21918,Saturday,Boston Red Sox,64,Cloudy,Night,NO,NO,NO,NO,NO,5752,22
923,2012,Seattle Mariners,JUL,1,23846,Sunday,Boston Red Sox,62,Cloudy,Day,NO,NO,NO,NO,YES,1928,24
924,2012,Seattle Mariners,JUL,2,10364,Monday,Baltimore Orioles,61,Dome,Night,NO,NO,NO,NO,YES,-13482,10
925,2012,Seattle Mariners,JUL,3,11389,Tuesday,Baltimore Orioles,59,Cloudy,Night,NO,NO,NO,NO,YES,1025,11
926,2012,Seattle Mariners,JUL,4,15387,Wednesday,Baltimore Orioles,61,Cloudy,Day,NO,NO,NO,NO,YES,3998,15
927,2012,Seattle Mariners,JUL,13,16605,Friday,Texas Rangers,67,Cloudy,Night,NO,NO,NO,NO,YES,1218,17
928,2012,Seattle Mariners,JUL,14,20966,Saturday,Texas Rangers,82,Cloudy,Night,NO,YES,NO,NO,,4361,21
929,2012,Seattle Mariners,JUL,15,19165,Sunday,Texas Rangers,65,Cloudy,Day,NO,NO,NO,NO,YES,-1801,19
930,2012,Seattle Mariners,JUL,23,20938,Monday,New York Yankees,65,Cloudy,Night,NO,NO,NO,NO,YES,1773,21
931,2012,Seattle Mariners,JUL,24,22336,Tuesday,New York Yankees,68,Clear,Night,NO,NO,NO,NO,YES,1398,22
932,2012,Seattle Mariners,JUL,25,25250,Wednesday,New York Yankees,67,Clear,Day,NO,NO,NO,NO,YES,2914,25
933,2012,Seattle Mariners,JUL,26,10510,Thursday,Kansas City Royals,74,Clear,Night,NO,NO,NO,NO,YES,-14740,11
934,2012,Seattle Mariners,JUL,27,10467,Friday,Kansas City Royals,66,Cloudy,Night,NO,NO,NO,NO,YES,-43,10
935,2012,Seattle Mariners,JUL,28,22478,Saturday,Kansas City Royals,64,Cloudy,Day,NO,NO,NO,YES,YES,12011,22
936,2012,Seattle Mariners,JUL,29,13581,Sunday,Kansas City Royals,65,Clear,Day,NO,NO,NO,NO,NO,-8897,14
937,2012,Seattle Mariners,JUL,30,15710,Monday,Toronto Blue Jays,67,Cloudy,Night,NO,NO,NO,NO,YES,2129,16
938,2012,Seattle Mariners,JUL,31,15004,Tuesday,Toronto Blue Jays,70,Cloudy,Night,NO,NO,NO,NO,YES,-706,15
939,2012,Seattle Mariners,AUG,1,15776,Wednesday,Toronto Blue Jays,70,Clear,Night,NO,NO,NO,NO,YES,772,16
940,2012,Seattle Mariners,AUG,13,11344,Monday,Tampa Bay Rays,75,Clear,Night,NO,NO,NO,NO,NO,-4432,11
941,2012,Seattle Mariners,AUG,14,11946,Tuesday,Tampa Bay Rays,75,Clear,Night,NO,YES,NO,NO,NO,602,12
942,2012,Seattle Mariners,AUG,15,15322,Wednesday,Tampa Bay Rays,79,Clear,Day,NO,NO,NO,NO,NO,3376,15
943,2012,Seattle Mariners,AUG,17,15821,Friday,Minnesota Twins,79,Clear,Night,NO,NO,NO,NO,YES,499,16
944,2012,Seattle Mariners,AUG,18,14808,Saturday,Minnesota Twins,67,Cloudy,Night,NO,NO,NO,NO,YES,-1013,15
945,2012,Seattle Mariners,AUG,19,15844,Sunday,Minnesota Twins,68,Cloudy,Day,NO,YES,NO,NO,NO,1036,16
946,2012,Seattle Mariners,AUG,20,10281,Monday,Cleveland Indians,73,Clear,Night,NO,NO,NO,NO,YES,-5563,10
947,2012,Seattle Mariners,AUG,21,27443,Tuesday,Cleveland Indians,67,Cloudy,Night,NO,YES,NO,NO,NO,17162,27
948,2012,Seattle Mariners,AUG,22,13005,Wednesday,Cleveland Indians,62,Cloudy,Day,NO,NO,NO,NO,NO,-14438,13
949,2012,Seattle Mariners,AUG,31,12417,Friday,Los Angeles Angels,66,Clear,Night,NO,NO,NO,NO,YES,-588,12
950,2012,Seattle Mariners,SEP,1,16037,Saturday,Los Angeles Angels,59,Clear,Day,NO,NO,NO,NO,YES,3620,16
951,2012,Seattle Mariners,SEP,2,14409,Sunday,Los Angeles Angels,60,Cloudy,Day,NO,NO,NO,NO,YES,-1628,14
952,2012,Seattle Mariners,SEP,3,15149,Monday,Boston Red Sox,65,Clear,Day,NO,NO,NO,NO,NO,740,15
953,2012,Seattle Mariners,SEP,4,8928,Tuesday,Boston Red Sox,71,Clear,Night,NO,NO,NO,NO,YES,-6221,9
954,2012,Seattle Mariners,SEP,5,9126,Wednesday,Boston Red Sox,69,Clear,Night,NO,NO,NO,NO,,198,9
955,2012,Seattle Mariners,SEP,7,11990,Friday,Oakland Athletics,75,Clear,Night,NO,NO,NO,NO,YES,2864,12
956,2012,Seattle Mariners,SEP,8,16224,Saturday,Oakland Athletics,75,Cloudy,Night,NO,NO,NO,NO,YES,4234,16
957,2012,Seattle Mariners,SEP,9,10082,Sunday,Oakland Athletics,64,Cloudy,Day,NO,NO,NO,NO,YES,-6142,10
958,2012,Seattle Mariners,SEP,17,9125,Monday,Baltimore Orioles,69,Cloudy,Night,NO,NO,NO,NO,YES,-957,9
967,2012,Tampa Bay Rays,APR,6,23855,Friday,New York Yankees,72,Dome,Day,NO,NO,NO,NO,YES,,24
968,2012,Tampa Bay Rays,APR,7,23855,Saturday,New York Yankees,72,Dome,Night,NO,NO,NO,NO,YES,0,24
969,2012,Tampa Bay Rays,APR,8,21289,Sunday,New York Yankees,72,Dome,Day,NO,NO,NO,NO,YES,-2566,21
970,2012,Tampa Bay Rays,APR,20,13134,Friday,Minnesota Twins,72,Dome,Day,NO,YES,NO,NO,NO,-8155,13
971,2012,Tampa Bay Rays,APR,21,22242,Saturday,Minnesota Twins,72,Dome,Night,NO,NO,NO,NO,NO,9108,22
972,2012,Tampa Bay Rays,APR,22,18555,Sunday,Minnesota Twins,72,Dome,Day,YES,NO,NO,NO,YES,-3687,19
973,2012,Tampa Bay Rays,APR,24,10453,Tuesday,Los Angeles Angels,72,Dome,Night,NO,NO,NO,NO,NO,-8102,10
974,2012,Tampa Bay Rays,APR,25,10247,Wednesday,Los Angeles Angels,72,Dome,Night,NO,NO,NO,NO,NO,-206,10
975,2012,Tampa Bay Rays,APR,26,10792,Thursday,Los Angeles Angels,72,Dome,Day,NO,NO,NO,NO,YES,545,11
976,2012,Tampa Bay Rays,APR,30,6621,Monday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO,NO,-4171,7
977,2012,Tampa Bay Rays,MAY,1,6980,Tuesday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO,YES,359,7
978,2012,Tampa Bay Rays,MAY,2,6886,Wednesday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO,YES,-94,7
979,2012,Tampa Bay Rays,MAY,3,8102,Thursday,Seattle Mariners,72,Dome,Day,NO,NO,NO,NO,NO,1216,8
980,2012,Tampa Bay Rays,MAY,4,13159,Friday,Oakland Athletics,72,Dome,Night,NO,YES,NO,NO,YES,5057,13
981,2012,Tampa Bay Rays,MAY,5,16723,Saturday,Oakland Athletics,72,Dome,Night,NO,NO,NO,NO,YES,3564,17
982,2012,Tampa Bay Rays,MAY,6,16711,Sunday,Oakland Athletics,72,Dome,Day,NO,NO,NO,NO,YES,-12,17
983,2012,Tampa Bay Rays,MAY,16,14590,Wednesday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO,YES,-2121,15
984,2012,Tampa Bay Rays,MAY,17,13889,Thursday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO,NO,-701,14
985,2012,Tampa Bay Rays,MAY,18,13785,Friday,Atlanta Braves,72,Dome,Night,NO,YES,NO,NO,YES,-104,14
986,2012,Tampa Bay Rays,MAY,19,19203,Saturday,Atlanta Braves,72,Dome,Day,NO,NO,NO,NO,YES,5418,19
987,2012,Tampa Bay Rays,MAY,20,17331,Sunday,Atlanta Braves,72,Dome,Day,NO,NO,NO,YES,YES,-1872,17
988,2012,Tampa Bay Rays,MAY,21,7591,Monday,Toronto Blue Jays,72,Dome,Night,NO,NO,NO,NO,,-9740,8
989,2012,Tampa Bay Rays,MAY,22,8615,Tuesday,Toronto Blue Jays,72,Dome,Night,NO,NO,NO,NO,YES,1024,9
990,2012,Tampa Bay Rays,MAY,23,8030,Wednesday,Toronto Blue Jays,72,Dome,Day,NO,NO,NO,NO,YES,-585,8
991,2012,Tampa Bay Rays,MAY,28,15559,Monday,Chicago White Sox,72,Dome,Day,NO,NO,NO,NO,YES,7529,16
992,2012,Tampa Bay Rays,MAY,29,9614,Tuesday,Chicago White Sox,72,Dome,Night,NO,NO,NO,NO,NO,-5945,10
993,2012,Tampa Bay Rays,MAY,30,9358,Wednesday,Chicago White Sox,72,Dome,Day,NO,NO,NO,NO,YES,-256,9
994,2012,Tampa Bay Rays,JUN,1,12057,Friday,Baltimore Orioles,72,Dome,Night,NO,NO,NO,NO,NO,2699,12
995,2012,Tampa Bay Rays,JUN,2,15185,Saturday,Baltimore Orioles,72,Dome,Day,NO,NO,NO,NO,YES,3128,15
996,2012,Tampa Bay Rays,JUN,3,15185,Sunday,Baltimore Orioles,72,Dome,Day,NO,NO,NO,YES,NO,0,15
997,2012,Tampa Bay Rays,JUN,12,12134,Tuesday,New York Mets,72,Dome,Night,NO,NO,NO,NO,YES,-3051,12
998,2012,Tampa Bay Rays,JUN,13,12947,Wednesday,New York Mets,72,Dome,Night,NO,NO,NO,NO,YES,813,13
999,2012,Tampa Bay Rays,JUN,14,15363,Thursday,New York Mets,72,Dome,Day,NO,NO,NO,NO,YES,2416,15
1000,2012,Tampa Bay Rays,JUN,15,12858,Friday,Miami Marlins,72,Dome,Night,NO,NO,NO,YES,YES,-2505,13
1001,2012,Tampa Bay Rays,JUN,16,15632,Saturday,Miami Marlins,72,Dome,Night,NO,NO,NO,NO,YES,2774,16
1002,2012,Tampa Bay Rays,JUN,17,23667,Sunday,Miami Marlins,72,Dome,Day,NO,NO,NO,NO,YES,8035,24
1003,2012,Tampa Bay Rays,JUN,28,14372,Thursday,Detroit Tigers,72,Dome,Night,NO,NO,NO,NO,NO,-9295,14
1004,2012,Tampa Bay Rays,JUN,29,13690,Friday,Detroit Tigers,72,Dome,Night,NO,NO,NO,NO,YES,-682,14
1005,2012,Tampa Bay Rays,JUN,30,20610,Saturday,Detroit Tigers,72,Dome,Night,NO,NO,NO,NO,YES,6920,21
1006,2012,Tampa Bay Rays,JUL,1,15312,Sunday,Detroit Tigers,72,Dome,Day,NO,NO,NO,YES,YES,-5298,15
1007,2012,Tampa Bay Rays,JUL,2,15219,Monday,New York Yankees,72,Dome,Night,NO,NO,NO,NO,YES,-93,15
1008,2012,Tampa Bay Rays,JUL,3,18517,Tuesday,New York Yankees,72,Dome,Night,NO,NO,NO,NO,NO,3298,19
1009,2012,Tampa Bay Rays,JUL,4,19623,Wednesday,New York Yankees,72,Dome,Day,NO,NO,NO,NO,YES,1106,20
1010,2012,Tampa Bay Rays,JUL,13,20362,Friday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO,NO,739,20
1011,2012,Tampa Bay Rays,JUL,14,19118,Saturday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO,YES,-1244,19
1012,2012,Tampa Bay Rays,JUL,15,18292,Sunday,Boston Red Sox,72,Dome,Day,NO,NO,NO,NO,YES,-826,18
1013,2012,Tampa Bay Rays,JUL,16,10036,Monday,Cleveland Indians,72,Dome,Night,NO,NO,NO,NO,NO,-8256,10
1014,2012,Tampa Bay Rays,JUL,17,10998,Tuesday,Cleveland Indians,72,Dome,Night,NO,NO,NO,NO,YES,962,11
1015,2012,Tampa Bay Rays,JUL,18,10600,Wednesday,Cleveland Indians,72,Dome,Night,NO,NO,NO,NO,NO,-398,11
1016,2012,Tampa Bay Rays,JUL,19,19499,Thursday,Cleveland Indians,72,Dome,Day,NO,NO,NO,NO,NO,8899,19
1017,2012,Tampa Bay Rays,JUL,20,9900,Friday,Seattle Mariners,72,Dome,Night,NO,YES,NO,NO,YES,-9599,10
1018,2012,Tampa Bay Rays,JUL,21,13160,Saturday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO,YES,3260,13
1019,2012,Tampa Bay Rays,JUL,22,14636,Sunday,Seattle Mariners,72,Dome,Day,NO,NO,NO,YES,YES,1476,15
